id,message_content,spam_status,language,timestamp
246,"Aravind Swamy Speech | நீங்க ஓட்டி பாருங்கஅப்போ தெரியும்- செய்தியாளர் கேள்விக்கு அரவிந்த் சாமி பதில்

https://tamil.news18.com/videos/tamil-nadu/aravind-swamy-speech-you-drive-and-you-will-know-arvind-swamy-s-answer-to-a-journalist-s-question-1717643.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-02 15:13:46"
247,"AI vs DeepSeek AI | அமெரிக்காவை மிரட்டும் சீனாவின் DeepSeek AI!! - இதிலுள்ள சிறப்பம்சங்கள் என்ன?

https://tamil.news18.com/videos/tamil-nadu/ai-vs-deepseek-ai-china-s-deepseek-ai-threatens-america-what-are-its-highlights-1717641.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-02 15:13:46"
248,""எனக்கு எந்த அரசியல் கட்சிக்கும் தொடர்பு இல்லை- ECR Car Chasing சம்பவத்தில் கைது செய்யப்பட்ட சந்துரு

https://tamil.news18.com/videos/tamil-nadu/i-have-no-connection-with-any-political-party-chanduru-who-was-arrested-in-the-ecr-car-chasing-incident-1717617.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-02 15:13:47"
249,"Tirupati | திருப்பதி ஏழுமலையான் கோயிலில் ஐஸ்வர்யா ரஜினிகாந்த் சாமி தரிசனம் | N18S

https://tamil.news18.com/videos/tamil-nadu/tirupati-aishwarya-rajinikanth-swami-darshan-at-tirupati-ezhumalaiyan-temple-n18s-1717615.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-02 15:13:47"
250,"Thiruvarur | திருவாரூரில் கடும் பனி பொழிவு.. - மக்கள் வாகன ஓட்டிகள் அவதி | N18S

https://tamil.news18.com/videos/tamil-nadu/thiruvarur-heavy-snowfall-in-thiruvarur-people-and-motorists-suffer-n18s-1717613.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-02 15:13:47"
251,"Chennai பத்திரிகையாளர் மன்றத்தில், காவல்துறை சிறப்பு புலனாய்வுக் குழுவைக் கண்டித்து போராட்டம் | N18S

https://tamil.news18.com/videos/tamil-nadu/protest-against-the-police-special-investigation-team-at-chennai-press-club-n18s-1717611.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-02 15:13:47"
252,"Union Budget 2025 | எந்தெந்த துறைக்கு எவ்ளோ நிதி? - கடந்தாண்டைவிட குறைவா? அதிகமா? | Delhi

https://tamil.news18.com/videos/tamil-nadu/union-budget-2025-how-much-money-for-which-department-less-than-last-year-more-delhi-1717602.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-02 15:13:48"
253,"Udhayanidhi Stalin Speech | |"மாநிலத்தின் பெயரையே மாற்ற வேண்டும் என்று கூறியவர் ஆர்.என்.ரவி" | DMK

https://tamil.news18.com/videos/tamil-nadu/udhayanidhi-stalin-speech-r-n-ravi-is-the-one-who-said-that-the-name-of-the-state-should-be-changed-dmk-1717600.html??utm_source=telegram&utm_medium=social&utm_campaign=telegram","Not Spam",Unknown,"2025-02-02 15:13:48"
254,"Media message (ID 1)","Not Spam",Unknown,"2025-02-02 15:13:48"
255,"🎬```The Legend of Ochi```

🎞**Movie Info**
**The Legend of Ochi** (/ˈoʊtʃi/) is a 2025 American fantasy adventure film written and directed by Isaiah Saxon in his feature film debut. The film stars Helena Zengel, Finn Wolfhard, Emily Watson, and Willem Dafoe. It is scheduled to be released by A24 on April 25, 2025.

📝️**Synopsis**:
In a remote northern village, a young girl, Yuri, is raised to never go outside after dark and to fear the reclusive forest creatures known as the ochi. When a baby ochi is left behind by its pack, she embarks on the adventure of a lifetime to reunite it with its family.

😀**Genre**: #Fantasy #Adventure
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: April 25, 2025
⏳**Running time**: 96 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/The_Legend_of_Ochi)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-02 15:13:49"
256,"🎬```Limonov: The Ballad```

🎞**Movie Info**
**Limonov: The Ballad** is a 2024 biographical film directed by Kirill Serebrennikov. It is based on Emmanuel Carrère's 2011 book Limonov, a novelized biography of the Russian dissident writer and politician Eduard Limonov, who founded the National Bolshevik Party.

📝️**Synopsis**:
A revolutionary militant, a thug, an underground writer, a butler to a millionaire in Manhattan. But also a switchblade waving poet, a lover of beautiful women, a warmonger, a political agitator and a novelist who wrote of his own greatness. Eduard Limonov's life story is a journey through Russia, America and Europe during the second half of the 20th century.

😀**Genre**: #Biopic
🗣**Language**: English
🌍**Country**: France, Italy, Spain
🗓**Release Date**: 21 February 2025
⏳**Running time**: 138 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Limonov:_The_Ballad)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-02 15:13:49"
257,"🎬```Still Life with Ghosts```

🎞**Movie Info**
**Still Life with Ghosts** (Spanish: Bodegón con fantasmas) is a 2024 Spanish-Serbian ensemble comedy film written and directed by Enrique Buleo.

📝️**Synopsis**:
Structured in five episodes, the plot follows the mishaps of townsfolk and ghosts in a village of La Mancha.

😀**Genre**: #Comedy
🗣**Language**: Spanish
🌍**Country**: Spain, Serbia
🗓**Release Date**: 24 January 2025
⏳**Running time**: ----
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Still_Life_with_Ghosts)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-02 15:13:49"
258,"🎬```Rich Flu```

🎞**Movie Info**
**Rich Flu** (Spanish: La fiebre de los ricos) is a 2024 Spanish film written, directed, and produced by Galder Gaztelu-Urrutia. It stars Mary Elizabeth Winstead, Rafe Spall, Lorraine Bracco, Jonah Hauer-King, and Timothy Spall. It premiered at the 57th Sitges Film Festival on October 6, 2024.

📝️**Synopsis**:
A disease targets the richest people on Earth, starting with billionaires, then millionaires, and so on, causing people to give away their assets to avoid death.

😀**Genre**: # 
🗣**Language**: English
🌍**Country**: Spain
🗓**Release Date**: January 24, 2025
⏳**Running time**: ----
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Rich_Flu)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-02 15:13:49"
259,"🎬```Myocardium```

🎞**Movie Info**
**Myocardium** (Spanish: Miocardio) is a 2024 Spanish comedy-drama film written and directed by José Manuel Carrasco starring Vito Sanz and Marina Salas.

📝️**Synopsis**:
Pablo, a middling writer in crisis and dumped by his wife, receives an unexpected visit from Ana, the former fling who broke his heart 15 years ago, upending his miserable existence.

😀**Genre**: #Drama #Comedy
🗣**Language**: Spanish
🌍**Country**: Spain
🗓**Release Date**: 24 January 2025
⏳**Running time**: ----
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Myocardium_(film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me",Spam,Unknown,"2025-02-02 15:13:50"
260,"🎬```Presence```

🎞**Movie Info**
**Presence** is a 2024 American supernatural thriller drama film directed by Steven Soderbergh and written by David Koepp. It stars Lucy Liu, Chris Sullivan, and Callina Liang.

📝️**Synopsis**:
The Paynes, a family of four—mother Rebecca, father Chris, elder brother Tyler, and younger sister Chloe—move into a large suburban house inhabited by a poltergeist (referred to in-universe as the "Presence.") The entire film is presented from the Presence's point of view in a series of long takes.

😀**Genre**: #Drama #Thriller
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: January 24, 2025
⏳**Running time**: 85 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Presence_(2024_film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-02 15:13:50"
261,"🎬```Brave the Dark```

🎞**Movie Info**
**Brave the Dark** is a 2023 American drama film directed by Damian Harris and starring Jared Harris and Nicholas Hamilton. The film premiered at the Heartland International Film Festival in October 2023, and was released in the United States on January 24, 2025.

📝️**Synopsis**:
A teacher discovers one of his students has been thrown into jail, and decides to bail him out but quickly discovers the student has dark secrets.

😀**Genre**: #Drama
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: January 24, 2025
⏳**Running time**: 122 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Brave_the_Dark)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-02 15:13:50"
262,"🎬```Flight Risk```

🎞**Movie Info**
**Flight Risk** is a 2025 American action thriller film directed by Mel Gibson and starring Mark Wahlberg,  Michelle Dockery, and Topher Grace. Its plot follows a pilot (Wahlberg) transporting an Air Marshal (Dockery) and a fugitive (Grace) across the Alaskan wilderness, where the identities and intentions of those onboard come into question.

📝️**Synopsis**:
Madolyn Harris, a U.S. Marshal, arrests an accountant named Winston while he is hiding out in a remote part of Alaska after turning informant against his former employer, the Moretti crime family. Madolyn charters a small private airplane to take them to Anchorage so they can transfer to New York City, where she intends for Winston to testify against the📝️

😀**Genre**: #Action #Thriller
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: January 24, 2025
⏳**Running time**: 91 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Flight_Risk_(film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me",Spam,Unknown,"2025-02-02 15:13:50"
263,"🎬```Inheritance```

🎞**Movie Info**
**Inheritance** is a 2025 American espionage action film directed by Neil Burger from a screenplay he co-wrote with Olen Steinhauer starring Phoebe Dynevor and Rhys Ifans. The film was released in theaters on January 24, 2025.

📝️**Synopsis**:
A young woman is drawn into an international conspiracy after discovering her father is a spy.

😀**Genre**: #Action
🗣**Language**: English
🌍**Country**: United States
🗓**Release Date**: January 24, 2025
⏳**Running time**: 101 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Inheritance_(2025_film))
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-02 15:13:50"
264,"🎬```Dark Nuns```

🎞**Movie Info**
**Dark Nuns** (Korean: 검은 수녀들; also known as The Priest 2: **Dark Nuns**) is a 2025 South Korean supernatural thriller film directed by Kwon Hyeok-jae, and starring Song Hye-kyo, Jeon Yeo-been, Lee Jin-wook, and Moon Woo-jin. The film is a spin-off of the 2015 film The Priests by Jang Jae-hyun, and it follows the two nuns who work together to save a boy who has been possessed by an evil spirit. It was released on January 24, 2025.

📝️**Synopsis**:
The film centers around the two nuns, Sister Junia and Sister Michaela, who are confronted with a young boy named Hee-joon, who has been possessed by a powerful evil spirit. Sister Junia, driven by her faith and compassion, takes it upon herself to save the boy, while Sister Michaela, initially skeptical, is drawn into the investigation.

😀**Genre**: #Thriller
🗣**Language**: Korean
🌍**Country**: South Korea
🗓**Release Date**: January 24, 2025
⏳**Running time**: 114 minutes
©️**Source**: [Wikipedia](https://en.wikipedia.org/wiki/Dark_Nuns)
✅Free encyclopedia & fair use

➡️ **Channel** Movie.t.me","Not Spam",Unknown,"2025-02-02 15:13:51"
265,"[A clear road map for Viksit Bharat](https://epaper.thehindu.com/ccidist-ws/th/th_international/issues/118218/OPS/GM3DUAV83.1+G49DUF24U.1.html) - Govt. has maintained focus on infrastructure while aviation, nuclear energy get due attention","Not Spam",Unknown,"2025-02-02 15:13:51"
